ZIPCode,State,ZIPCodeType,POName,PrimaryRUCA,SecondaryRUCA
74554,OK,ZIP Code Area,Krebs,5,5
74555,OK,ZIP Code Area,Lane,10,10
74556,OK,Post Office or large volume customer,Lehigh,10,10
74557,OK,ZIP Code Area,Moyers,10,10
74558,OK,ZIP Code Area,Nashoba,10,10
74559,OK,Post Office or large volume customer,Panola,10,10
74560,OK,ZIP Code Area,Pittsburg,5,5
74561,OK,ZIP Code Area,Quinton,10,10
74562,OK,ZIP Code Area,Rattan,10,10
74563,OK,ZIP Code Area,Red Oak,10,10
74565,OK,ZIP Code Area,Savanna,5,5
74567,OK,ZIP Code Area,Snow,10,10
74569,OK,ZIP Code Area,Stringtown,10,10
74570,OK,ZIP Code Area,Stuart,10,10
74571,OK,ZIP Code Area,Talihina,10,10
74572,OK,ZIP Code Area,Tupelo,10,10
74574,OK,ZIP Code Area,Tuskahoma,10,10
74576,OK,ZIP Code Area,Wardville,10,10
74577,OK,ZIP Code Area,Whitesboro,10,10
74578,OK,ZIP Code Area,Wilburton,10,10
74601,OK,ZIP Code Area,Ponca City,4,4
74602,OK,Post Office or large volume customer,Ponca City,4,4
74604,OK,ZIP Code Area,Ponca City,4,4
74630,OK,ZIP Code Area,Billings,8,8.2
74631,OK,ZIP Code Area,Blackwell,7,7
74632,OK,ZIP Code Area,Braman,7,7
74633,OK,ZIP Code Area,Burbank,6,6
74636,OK,ZIP Code Area,Deer Creek,10,10
74637,OK,ZIP Code Area,Fairfax,6,6
74640,OK,ZIP Code Area,Hunter,2,2
74641,OK,ZIP Code Area,Kaw City,5,5
74643,OK,ZIP Code Area,Lamont,10,10
74644,OK,ZIP Code Area,Marland,6,6
74646,OK,ZIP Code Area,Nardin,7,7
74647,OK,ZIP Code Area,Newkirk,5,5
74650,OK,ZIP Code Area,Ralston,10,10
74651,OK,ZIP Code Area,Red Rock,6,6
74652,OK,ZIP Code Area,Shidler,6,6
74653,OK,ZIP Code Area,Tonkawa,10,10
74701,OK,ZIP Code Area,Durant,4,4
74702,OK,Post Office or large volume customer,Durant,4,4
74720,OK,Post Office or large volume customer,Achille,3,3
74721,OK,Post Office or large volume customer,Albany,5,5
74722,OK,Post Office or large volume customer,Battiest,8,8
74723,OK,ZIP Code Area,Bennington,5,5
74724,OK,ZIP Code Area,Bethel,8,8
74726,OK,ZIP Code Area,Bokchito,5,5
74727,OK,ZIP Code Area,Boswell,10,10
74728,OK,ZIP Code Area,Broken Bow,10,10
74729,OK,ZIP Code Area,Caddo,5,5
74730,OK,ZIP Code Area,Calera,5,5
74731,OK,ZIP Code Area,Cartwright,2,2
74733,OK,ZIP Code Area,Colbert,2,2
74734,OK,ZIP Code Area,Eagletown,10,10
74735,OK,ZIP Code Area,Fort Towson,9,9
74736,OK,ZIP Code Area,Garvin,8,8
74737,OK,Post Office or large volume customer,Golden,8,8
74738,OK,ZIP Code Area,Grant,8,8
74740,OK,ZIP Code Area,Haworth,8,8
74741,OK,ZIP Code Area,Hendrix,3,3
74743,OK,ZIP Code Area,Hugo,7,7
74745,OK,ZIP Code Area,Idabel,7,7
74747,OK,Post Office or large volume customer,Kemp,3,3
74748,OK,ZIP Code Area,Kenefic,10,10
74750,OK,Post Office or large volume customer,Millerton,8,8
74752,OK,Post Office or large volume customer,Pickens,8,8
74753,OK,Post Office or large volume customer,Platter,2,2
74754,OK,ZIP Code Area,Ringold,8,8
74755,OK,ZIP Code Area,Rufe,8,8
74756,OK,ZIP Code Area,Sawyer,9,9
74759,OK,ZIP Code Area,Soper,10,10
74760,OK,ZIP Code Area,Spencerville,9,9
74761,OK,Post Office or large volume customer,Swink,9,9
74764,OK,ZIP Code Area,Valliant,8,8
74766,OK,ZIP Code Area,Wright City,10,10
74801,OK,ZIP Code Area,Shawnee,4,4
74802,OK,Post Office or large volume customer,Shawnee,4,4
74804,OK,ZIP Code Area,Shawnee,4,4
74818,OK,Post Office or large volume customer,Seminole,7,7
74820,OK,ZIP Code Area,Ada,4,4
74821,OK,Post Office or large volume customer,Ada,4,4
74824,OK,ZIP Code Area,Agra,6,6
74825,OK,ZIP Code Area,Allen,5,5
74826,OK,ZIP Code Area,Asher,10,10
74827,OK,ZIP Code Area,Atwood,10,10
74829,OK,ZIP Code Area,Boley,10,10
74830,OK,ZIP Code Area,Bowlegs,9,9
74831,OK,ZIP Code Area,Byars,10,10
74832,OK,ZIP Code Area,Carney,6,6
74833,OK,ZIP Code Area,Castle,10,10
74834,OK,ZIP Code Area,Chandler,10,10
74836,OK,Post Office or large volume customer,Connerville,10,10
74837,OK,Post Office or large volume customer,Cromwell,10,10
74839,OK,ZIP Code Area,Dustin,10,10
74840,OK,ZIP Code Area,Earlsboro,5,5
74842,OK,ZIP Code Area,Fittstown,10,10
74843,OK,ZIP Code Area,Fitzhugh,10,10
74844,OK,Post Office or large volume customer,Francis,5,5
74845,OK,ZIP Code Area,Hanna,10,10
74848,OK,ZIP Code Area,Holdenville,8,8
74849,OK,ZIP Code Area,Konawa,5,5
74850,OK,ZIP Code Area,Lamar,10,10
74851,OK,ZIP Code Area,McLoud,2,2
74852,OK,ZIP Code Area,Macomb,10,10
74854,OK,ZIP Code Area,Maud,9,9
74855,OK,ZIP Code Area,Meeker,10,10
74856,OK,ZIP Code Area,Mill Creek,10,10
74857,OK,ZIP Code Area,Newalla,2,2
74859,OK,ZIP Code Area,Okemah,10,10
74860,OK,ZIP Code Area,Paden,10,10
74864,OK,ZIP Code Area,Prague,10,10
74865,OK,ZIP Code Area,Roff,10,10
74866,OK,Post Office or large volume customer,Saint Louis,6,6
74867,OK,ZIP Code Area,Sasakwa,10,10
74868,OK,ZIP Code Area,Seminole,7,7
74869,OK,ZIP Code Area,Sparks,10,10
74871,OK,ZIP Code Area,Stonewall,5,5
74872,OK,ZIP Code Area,Stratford,6,6
74873,OK,ZIP Code Area,Tecumseh,10,10
74875,OK,ZIP Code Area,Tryon,6,6
74878,OK,ZIP Code Area,Wanette,10,10
74880,OK,ZIP Code Area,Weleetka,10,10
74881,OK,ZIP Code Area,Wellston,2,2
74883,OK,ZIP Code Area,Wetumka,10,10
74884,OK,ZIP Code Area,Wewoka,10,10
74901,OK,ZIP Code Area,Arkoma,1,1
74902,OK,ZIP Code Area,Pocola,2,2
74930,OK,ZIP Code Area,Bokoshe,8,8
74931,OK,ZIP Code Area,Bunch,10,10
74932,OK,ZIP Code Area,Cameron,8,8.1
74935,OK,Post Office or large volume customer,Fanshawe,8,8
74936,OK,ZIP Code Area,Gans,2,2
74937,OK,ZIP Code Area,Heavener,10,10
74939,OK,ZIP Code Area,Hodgen,8,8
74940,OK,ZIP Code Area,Howe,8,8
74941,OK,ZIP Code Area,Keota,10,10
74942,OK,Post Office or large volume customer,Leflore,8,8
74943,OK,Post Office or large volume customer,Lequire,10,10
74944,OK,ZIP Code Area,McCurtain,10,10
74945,OK,Post Office or large volume customer,Marble City,8,8
74946,OK,Post Office or large volume customer,Moffett,2,2
74947,OK,Post Office or large volume customer,Monroe,8,8.1
74948,OK,ZIP Code Area,Muldrow,2,2
74949,OK,ZIP Code Area,Muse,10,10
74951,OK,Post Office or large volume customer,Panama,8,8
74953,OK,ZIP Code Area,Poteau,7,7
74954,OK,ZIP Code Area,Roland,2,2
74955,OK,ZIP Code Area,Sallisaw,7,7
74956,OK,ZIP Code Area,Shady Point,8,8
74957,OK,ZIP Code Area,Smithville,8,8
74959,OK,ZIP Code Area,Spiro,2,2
74960,OK,ZIP Code Area,Stilwell,10,10
74962,OK,ZIP Code Area,Vian,10,10
74963,OK,ZIP Code Area,Watson,8,8
74964,OK,ZIP Code Area,Watts,3,3
74965,OK,ZIP Code Area,Westville,3,3
74966,OK,ZIP Code Area,Wister,8,8
75001,TX,ZIP Code Area,Addison,1,1
75002,TX,ZIP Code Area,Allen,1,1
75006,TX,ZIP Code Area,Carrollton,1,1
75007,TX,ZIP Code Area,Carrollton,1,1
75009,TX,ZIP Code Area,Celina,1,1.1
75010,TX,ZIP Code Area,Carrollton,1,1
75011,TX,Post Office or large volume customer,Carrollton,1,1
75013,TX,ZIP Code Area,Allen,1,1
75014,TX,Post Office or large volume customer,Irving,1,1
75015,TX,Post Office or large volume customer,Irving,1,1
75016,TX,Post Office or large volume customer,Irving,1,1
75017,TX,Post Office or large volume customer,Irving,1,1
75019,TX,ZIP Code Area,Coppell,1,1.1
75020,TX,ZIP Code Area,Denison,1,1
75021,TX,ZIP Code Area,Denison,2,2
75022,TX,ZIP Code Area,Flower Mound,1,1.1
75023,TX,ZIP Code Area,Plano,1,1
75024,TX,ZIP Code Area,Plano,1,1
75025,TX,ZIP Code Area,Plano,1,1
75026,TX,Post Office or large volume customer,Plano,1,1
75027,TX,Post Office or large volume customer,Flower Mound,1,1.1
75028,TX,ZIP Code Area,Flower Mound,1,1.1
75029,TX,Post Office or large volume customer,Lewisville,1,1.1
75030,TX,Post Office or large volume customer,Rowlett,1,1
75032,TX,ZIP Code Area,Rockwall,1,1
75033,TX,ZIP Code Area,Frisco,1,1.1
75034,TX,ZIP Code Area,Frisco,1,1
75035,TX,ZIP Code Area,Frisco,1,1.1
75036,TX,ZIP Code Area,Frisco,1,1.1
75038,TX,ZIP Code Area,Irving,1,1
75039,TX,ZIP Code Area,Irving,1,1
75040,TX,ZIP Code Area,Garland,1,1
75041,TX,ZIP Code Area,Garland,1,1
75042,TX,ZIP Code Area,Garland,1,1
75043,TX,ZIP Code Area,Garland,1,1
75044,TX,ZIP Code Area,Garland,1,1
75045,TX,Post Office or large volume customer,Garland,1,1
75046,TX,Post Office or large volume customer,Garland,1,1
75047,TX,Post Office or large volume customer,Garland,1,1
75048,TX,ZIP Code Area,Sachse,1,1
75049,TX,Post Office or large volume customer,Garland,1,1
75050,TX,ZIP Code Area,Grand Prairie,1,1
75051,TX,ZIP Code Area,Grand Prairie,1,1
75052,TX,ZIP Code Area,Grand Prairie,1,1
75053,TX,Post Office or large volume customer,Grand Prairie,1,1
75054,TX,ZIP Code Area,Grand Prairie,1,1
75056,TX,ZIP Code Area,The Colony,1,1
75057,TX,ZIP Code Area,Lewisville,1,1.1
75058,TX,ZIP Code Area,Gunter,3,3
75059,TX,Post Office or large volume customer,Irving,1,1
75060,TX,ZIP Code Area,Irving,1,1
75061,TX,ZIP Code Area,Irving,1,1
75062,TX,ZIP Code Area,Irving,1,1
75063,TX,ZIP Code Area,Irving,1,1
75064,TX,Post Office or large volume customer,Irving,1,1
75065,TX,ZIP Code Area,Lake Dallas,1,1.1
75067,TX,ZIP Code Area,Lewisville,1,1.1
75068,TX,ZIP Code Area,Little Elm,1,1.1
75069,TX,ZIP Code Area,McKinney,1,1.1
75070,TX,ZIP Code Area,McKinney,1,1.1
75071,TX,ZIP Code Area,McKinney,1,1.1
75072,TX,ZIP Code Area,McKinney,1,1.1
75074,TX,ZIP Code Area,Plano,1,1
75075,TX,ZIP Code Area,Plano,1,1
75076,TX,ZIP Code Area,Pottsboro,2,2
75077,TX,ZIP Code Area,Lewisville,1,1.1
75078,TX,ZIP Code Area,Prosper,1,1.1
75080,TX,ZIP Code Area,Richardson,1,1
75081,TX,ZIP Code Area,Richardson,1,1
75082,TX,ZIP Code Area,Richardson,1,1
75083,TX,Post Office or large volume customer,Richardson,1,1
75085,TX,Post Office or large volume customer,Richardson,1,1
75086,TX,Post Office or large volume customer,Plano,1,1
75087,TX,ZIP Code Area,Rockwall,1,1
75088,TX,ZIP Code Area,Rowlett,1,1
75089,TX,ZIP Code Area,Rowlett,1,1
75090,TX,ZIP Code Area,Sherman,1,1
75091,TX,Post Office or large volume customer,Sherman,1,1
75092,TX,ZIP Code Area,Sherman,1,1
75093,TX,ZIP Code Area,Plano,1,1
75094,TX,ZIP Code Area,Plano,1,1
75097,TX,Post Office or large volume customer,Weston,2,2
75098,TX,ZIP Code Area,Wylie,1,1
75099,TX,Post Office or large volume customer,Coppell,1,1.1
75101,TX,Post Office or large volume customer,Bardwell,2,2
75102,TX,ZIP Code Area,Barry,4,4
75103,TX,ZIP Code Area,Canton,10,10
75104,TX,ZIP Code Area,Cedar Hill,1,1
75105,TX,ZIP Code Area,Chatfield,6,6
75106,TX,Post Office or large volume customer,Cedar Hill,1,1
75109,TX,ZIP Code Area,Corsicana,10,10.2
75110,TX,ZIP Code Area,Corsicana,4,4
75114,TX,ZIP Code Area,Crandall,2,2
75115,TX,ZIP Code Area,Desoto,1,1
75116,TX,ZIP Code Area,Duncanville,1,1
75117,TX,ZIP Code Area,Edgewood,2,2
75118,TX,Post Office or large volume customer,Elmo,2,2
75119,TX,ZIP Code Area,Ennis,4,4.1
75120,TX,Post Office or large volume customer,Ennis,4,4.1
75121,TX,Post Office or large volume customer,Copeville,2,2
75123,TX,Post Office or large volume customer,Desoto,1,1
75124,TX,ZIP Code Area,Eustace,2,2
75125,TX,ZIP Code Area,Ferris,1,1
75126,TX,ZIP Code Area,Forney,2,2
75127,TX,ZIP Code Area,Fruitvale,10,10
75132,TX,Post Office or large volume customer,Fate,1,1
75134,TX,ZIP Code Area,Lancaster,1,1
75135,TX,ZIP Code Area,Caddo Mills,2,2
75137,TX,ZIP Code Area,Duncanville,1,1
75138,TX,Post Office or large volume customer,Duncanville,1,1
75140,TX,ZIP Code Area,Grand Saline,10,10
75141,TX,ZIP Code Area,Hutchins,1,1
75142,TX,ZIP Code Area,Kaufman,2,2
75143,TX,ZIP Code Area,Kemp,10,10
75144,TX,ZIP Code Area,Kerens,6,6
75146,TX,ZIP Code Area,Lancaster,1,1
75147,TX,ZIP Code Area,Mabank,10,10
75148,TX,ZIP Code Area,Malakoff,10,10
75149,TX,ZIP Code Area,Mesquite,1,1
75150,TX,ZIP Code Area,Mesquite,1,1
75151,TX,Post Office or large volume customer,Corsicana,4,4
75152,TX,ZIP Code Area,Palmer,2,2
75153,TX,ZIP Code Area,Powell,6,6
75154,TX,ZIP Code Area,Red Oak,1,1
75155,TX,ZIP Code Area,Rice,6,6
75156,TX,ZIP Code Area,Mabank,4,4
75157,TX,ZIP Code Area,Rosser,2,2
75158,TX,ZIP Code Area,Scurry,2,2
75159,TX,ZIP Code Area,Seagoville,1,1
75160,TX,ZIP Code Area,Terrell,4,4
75161,TX,ZIP Code Area,Terrell,2,2
75163,TX,ZIP Code Area,Trinidad,6,6
75164,TX,Post Office or large volume customer,Josephine,2,2
75165,TX,ZIP Code Area,Waxahachie,1,1
75166,TX,ZIP Code Area,Lavon,2,2
75167,TX,ZIP Code Area,Waxahachie,2,2
75168,TX,Post Office or large volume customer,Waxahachie,1,1
75169,TX,ZIP Code Area,Wills Point,10,10
75172,TX,ZIP Code Area,Wilmer,1,1
75173,TX,ZIP Code Area,Nevada,2,2
75180,TX,ZIP Code Area,Balch Springs,1,1
75181,TX,ZIP Code Area,Mesquite,1,1
75182,TX,ZIP Code Area,Sunnyvale,1,1
75185,TX,Post Office or large volume customer,Mesquite,1,1
75187,TX,Post Office or large volume customer,Mesquite,1,1
75189,TX,ZIP Code Area,Royse City,2,2
75201,TX,ZIP Code Area,Dallas,1,1
75202,TX,ZIP Code Area,Dallas,1,1
75203,TX,ZIP Code Area,Dallas,1,1
75204,TX,ZIP Code Area,Dallas,1,1
75205,TX,ZIP Code Area,Dallas,1,1
75206,TX,ZIP Code Area,Dallas,1,1
75207,TX,ZIP Code Area,Dallas,1,1
75208,TX,ZIP Code Area,Dallas,1,1
75209,TX,ZIP Code Area,Dallas,1,1
75210,TX,ZIP Code Area,Dallas,1,1
75211,TX,ZIP Code Area,Dallas,1,1
75212,TX,ZIP Code Area,Dallas,1,1
75214,TX,ZIP Code Area,Dallas,1,1
75215,TX,ZIP Code Area,Dallas,1,1
75216,TX,ZIP Code Area,Dallas,1,1
75217,TX,ZIP Code Area,Dallas,1,1
75218,TX,ZIP Code Area,Dallas,1,1
75219,TX,ZIP Code Area,Dallas,1,1
75220,TX,ZIP Code Area,Dallas,1,1
75221,TX,Post Office or large volume customer,Dallas,1,1
75222,TX,Post Office or large volume customer,Dallas,1,1
75223,TX,ZIP Code Area,Dallas,1,1
75224,TX,ZIP Code Area,Dallas,1,1
75225,TX,ZIP Code Area,Dallas,1,1
75226,TX,ZIP Code Area,Dallas,1,1
75227,TX,ZIP Code Area,Dallas,1,1
75228,TX,ZIP Code Area,Dallas,1,1
75229,TX,ZIP Code Area,Dallas,1,1
75230,TX,ZIP Code Area,Dallas,1,1
75231,TX,ZIP Code Area,Dallas,1,1
75232,TX,ZIP Code Area,Dallas,1,1
75233,TX,ZIP Code Area,Dallas,1,1
75234,TX,ZIP Code Area,Dallas,1,1
75235,TX,ZIP Code Area,Dallas,1,1
75236,TX,ZIP Code Area,Dallas,1,1
75237,TX,ZIP Code Area,Dallas,1,1
75238,TX,ZIP Code Area,Dallas,1,1
75240,TX,ZIP Code Area,Dallas,1,1
75241,TX,ZIP Code Area,Dallas,1,1
75242,TX,Post Office or large volume customer,Dallas,1,1
75243,TX,ZIP Code Area,Dallas,1,1
75244,TX,ZIP Code Area,Dallas,1,1
75246,TX,ZIP Code Area,Dallas,1,1
75247,TX,ZIP Code Area,Dallas,1,1
75248,TX,ZIP Code Area,Dallas,1,1
75249,TX,ZIP Code Area,Dallas,1,1
75250,TX,Post Office or large volume customer,Dallas,1,1
75251,TX,ZIP Code Area,Dallas,1,1
75252,TX,ZIP Code Area,Dallas,1,1
75253,TX,ZIP Code Area,Dallas,1,1
75254,TX,ZIP Code Area,Dallas,1,1
75260,TX,Post Office or large volume customer,Dallas,1,1
75261,TX,ZIP Code Area,Dallas,1,1
75262,TX,Post Office or large volume customer,Dallas,1,1
75263,TX,Post Office or large volume customer,Dallas,1,1
75264,TX,Post Office or large volume customer,Dallas,1,1
75265,TX,Post Office or large volume customer,Dallas,1,1
75266,TX,Post Office or large volume customer,Dallas,1,1
75267,TX,Post Office or large volume customer,Dallas,1,1
75270,TX,ZIP Code Area,Dallas,1,1
75275,TX,Post Office or large volume customer,Dallas,1,1
75277,TX,Post Office or large volume customer,Dallas,1,1
75283,TX,Post Office or large volume customer,Dallas,1,1
75284,TX,Post Office or large volume customer,Dallas,1,1
75285,TX,Post Office or large volume customer,Dallas,1,1
75287,TX,ZIP Code Area,Dallas,1,1
75301,TX,Post Office or large volume customer,Dallas,1,1
75303,TX,Post Office or large volume customer,Dallas,1,1
75312,TX,Post Office or large volume customer,Dallas,1,1
75313,TX,Post Office or large volume customer,Dallas,1,1
75315,TX,Post Office or large volume customer,Dallas,1,1
75320,TX,Post Office or large volume customer,Dallas,1,1
75326,TX,Post Office or large volume customer,Dallas,1,1
75336,TX,Post Office or large volume customer,Dallas,1,1
75339,TX,Post Office or large volume customer,Dallas,1,1
75342,TX,Post Office or large volume customer,Dallas,1,1
75354,TX,Post Office or large volume customer,Dallas,1,1
75355,TX,Post Office or large volume customer,Dallas,1,1
75356,TX,Post Office or large volume customer,Dallas,1,1
75357,TX,Post Office or large volume customer,Dallas,1,1
75358,TX,Post Office or large volume customer,Dallas,1,1
75359,TX,Post Office or large volume customer,Dallas,1,1
75360,TX,Post Office or large volume customer,Dallas,1,1
75367,TX,Post Office or large volume customer,Dallas,1,1
75368,TX,Post Office or large volume customer,Dallas,1,1
75370,TX,Post Office or large volume customer,Dallas,1,1
75371,TX,Post Office or large volume customer,Dallas,1,1
75372,TX,Post Office or large volume customer,Dallas,1,1
75373,TX,Post Office or large volume customer,Dallas,1,1
75374,TX,Post Office or large volume customer,Dallas,1,1
75376,TX,Post Office or large volume customer,Dallas,1,1
75378,TX,Post Office or large volume customer,Dallas,1,1
75379,TX,Post Office or large volume customer,Dallas,1,1
75380,TX,Post Office or large volume customer,Dallas,1,1
75381,TX,Post Office or large volume customer,Dallas,1,1
75382,TX,Post Office or large volume customer,Dallas,1,1
75389,TX,Post Office or large volume customer,Dallas,1,1
75390,TX,Post Office or large volume customer,Dallas,1,1
75391,TX,Post Office or large volume customer,Dallas,1,1
75392,TX,Post Office or large volume customer,Dallas,1,1
75393,TX,Post Office or large volume customer,Dallas,1,1
75394,TX,Post Office or large volume customer,Dallas,1,1
75395,TX,Post Office or large volume customer,Dallas,1,1
75397,TX,Post Office or large volume customer,Dallas,1,1
75398,TX,Post Office or large volume customer,Dallas,1,1
75401,TX,ZIP Code Area,Greenville,4,4
75402,TX,ZIP Code Area,Greenville,4,4
75403,TX,Post Office or large volume customer,Greenville,4,4
75404,TX,Post Office or large volume customer,Greenville,4,4
75407,TX,ZIP Code Area,Princeton,2,2
75409,TX,ZIP Code Area,Anna,4,4.1
75410,TX,ZIP Code Area,Alba,3,3
75411,TX,ZIP Code Area,Arthur City,5,5
75412,TX,ZIP Code Area,Bagwell,5,5
75413,TX,ZIP Code Area,Bailey,10,10
75414,TX,ZIP Code Area,Bells,2,2
75415,TX,ZIP Code Area,Ben Franklin,6,6
75416,TX,ZIP Code Area,Blossom,5,5
75417,TX,ZIP Code Area,Bogata,10,10
75418,TX,ZIP Code Area,Bonham,10,10.3
75420,TX,ZIP Code Area,Brashear,6,6
75421,TX,ZIP Code Area,Brookston,5,5
75422,TX,ZIP Code Area,Campbell,6,6
75423,TX,ZIP Code Area,Celeste,2,2
75424,TX,ZIP Code Area,Blue Ridge,2,2
75425,TX,Post Office or large volume customer,Chicota,5,5
75426,TX,ZIP Code Area,Clarksville,10,10
75428,TX,ZIP Code Area,Commerce,7,7
75429,TX,Post Office or large volume customer,Commerce,7,7
75431,TX,ZIP Code Area,Como,6,6
75432,TX,ZIP Code Area,Cooper,5,5
75433,TX,ZIP Code Area,Cumby,6,6
75434,TX,Post Office or large volume customer,Cunningham,5,5
75435,TX,ZIP Code Area,Deport,5,5
75436,TX,ZIP Code Area,Detroit,5,5
75437,TX,ZIP Code Area,Dike,5,5
75438,TX,ZIP Code Area,Dodd City,10,10
75439,TX,ZIP Code Area,Ector,2,2
75440,TX,ZIP Code Area,Emory,10,10
75441,TX,ZIP Code Area,Enloe,6,6
75442,TX,ZIP Code Area,Farmersville,2,2
75443,TX,Post Office or large volume customer,Gober,10,10
75444,TX,Post Office or large volume customer,Golden,9,9
75446,TX,ZIP Code Area,Honey Grove,10,10
75447,TX,ZIP Code Area,Ivanhoe,10,10
75448,TX,ZIP Code Area,Klondike,6,6
75449,TX,ZIP Code Area,Ladonia,10,10
75450,TX,ZIP Code Area,Lake Creek,6,6
75451,TX,ZIP Code Area,Leesburg,10,10
75452,TX,ZIP Code Area,Leonard,10,10
75453,TX,ZIP Code Area,Lone Oak,6,6
75454,TX,ZIP Code Area,Melissa,4,4.1
75455,TX,ZIP Code Area,Mount Pleasant,4,4
75456,TX,Post Office or large volume customer,Mount Pleasant,4,4
75457,TX,ZIP Code Area,Mount Vernon,10,10
75458,TX,Post Office or large volume customer,Merit,2,2
75459,TX,ZIP Code Area,Howe,2,2
75460,TX,ZIP Code Area,Paris,4,4
75461,TX,Post Office or large volume customer,Paris,4,4
75462,TX,ZIP Code Area,Paris,4,4
75468,TX,ZIP Code Area,Pattonville,5,5
75469,TX,ZIP Code Area,Pecan Gap,6,6
75470,TX,ZIP Code Area,Petty,5,5
75471,TX,ZIP Code Area,Pickton,6,6
75472,TX,ZIP Code Area,Point,3,3
75473,TX,ZIP Code Area,Powderly,5,5
75474,TX,ZIP Code Area,Quinlan,3,3
75475,TX,ZIP Code Area,Randolph,10,10
75476,TX,ZIP Code Area,Ravenna,10,10
75477,TX,ZIP Code Area,Roxton,5,5
75478,TX,ZIP Code Area,Saltillo,6,6
75479,TX,ZIP Code Area,Savoy,2,2
75480,TX,ZIP Code Area,Scroggins,10,10
75481,TX,ZIP Code Area,Sulphur Bluff,5,5
75482,TX,ZIP Code Area,Sulphur Springs,4,4
75483,TX,Post Office or large volume customer,Sulphur Springs,4,4
75485,TX,Post Office or large volume customer,Westminster,3,3
75486,TX,ZIP Code Area,Sumner,5,5
75487,TX,ZIP Code Area,Talco,5,5
75488,TX,ZIP Code Area,Telephone,10,10
75489,TX,ZIP Code Area,Tom Bean,3,3
75490,TX,ZIP Code Area,Trenton,10,10
75491,TX,ZIP Code Area,Whitewright,3,3
75492,TX,ZIP Code Area,Windom,10,10
75493,TX,ZIP Code Area,Winfield,10,10
75494,TX,ZIP Code Area,Winnsboro,10,10
75495,TX,ZIP Code Area,Van Alstyne,4,4.1
75496,TX,ZIP Code Area,Wolfe City,6,6
75497,TX,ZIP Code Area,Yantis,10,10
75501,TX,ZIP Code Area,Texarkana,1,1
75503,TX,ZIP Code Area,Texarkana,1,1
75504,TX,Post Office or large volume customer,Texarkana,1,1
75505,TX,Post Office or large volume customer,Texarkana,1,1
75507,TX,Post Office or large volume customer,Texarkana,1,1
75550,TX,ZIP Code Area,Annona,10,10
75551,TX,ZIP Code Area,Atlanta,7,7
75554,TX,ZIP Code Area,Avery,10,10
75555,TX,ZIP Code Area,Bivins,8,8
75556,TX,ZIP Code Area,Bloomburg,2,2
75558,TX,ZIP Code Area,Cookville,5,5
